StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q56,Q2,Q3,Q4,Q5,Q6_1,Q6_2,Q9,Q59,Q10,Q10_10_TEXT,Q11_1,Q61,Q63,Q64,Q65,Q68,Q69,Q66,Q67,Q12,Q15,Q16,Q57,Q17,Q18,Q70,Q19,Q20,Q21,Q22,Q23,Q26,Q27,Q28,Q71,Q72,Q73,Q74,Q29,Q30,Q31,Q32,Q33,Q35,Q36,Q37,Q75,Q75_11_TEXT,Q38,Q76,Q76_11_TEXT,Q39,Q40,Q41,Q42,Q43,Q49,Q49_7_TEXT,Q50,Q50_6_TEXT,Q51,Q52,Q53,Q77,opp,Q_Language,Q_TotalDuration,rnid,study,PID,psid,K2,med,RISN,rid,Q_BallotBoxStuffing,Q_RelevantIDDuplicateScore,Q_RelevantIDDuplicate,Q_RecaptchaScore,Q_RelevantIDFraudScore,SVID,transaction_id,V,orderNumber,gc,term,tg,LS,PS
3/6/2023 11:44,3/6/2023 11:49,IP Address,100,315,TRUE,3/6/2023 11:49,R_3hEAQvc0kokCvZr,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),25 to 34 years,Wielkopolskie,Pozna? (City),0 – 43 339,Full-time or contract work in the private sector,Catholicism,,6,,,Somewhat support,Neither support nor oppose,,,,,Neutral,Very important,Very important,Strongly disagree,Somewhat agree,Neutral,Neutral,Somewhat unfavorable,Neutral,A lot,Neither Positive nor Negative,Neutral,Neutral,A lot,Neither Positive nor Negative,Neutral,Neutral,Some,Neither Positive nor Negative,Somewhat favorable,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral / No change,No,,,No,,,Yes,Somewhat reliant,Don’t know/Decline to answer,,No,Greater security from foreign threats,,Changing the behavior and/or policies of the government of Poland,,6-12 months,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,315,,,,c0105238-e9cf-2a3c-1870-939c3d6eb75f,,{Invalid Expression},,,,,,,,14302052,5JlzPgnTP8qSaNwEvLXrhV,,,1,,,{Invalid Expression},497
3/6/2023 11:44,3/6/2023 11:50,IP Address,100,384,TRUE,3/6/2023 11:50,R_OwXUeKWHBpSKDq9,anonymous,PL,I consent,Male,No,Secondary Education,35 to 44 years,Opolskie,Opole,43 340 – 57 187,Full-time or contract work in the private sector,Decline to answer,,6,,,Strongly support,Strongly support,,,,,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Very hostile,Somewhat peaceful,Very favorable,Very favorable,A lot,Positive,Neutral,Neutral,Don’t know/Decline to answer,Neither Positive nor Negative,Very favorable,Neutral,Some,Neither Positive nor Negative,Very favorable,Somewhat positive,Neutral,Neutral,Very helpful,Somewhat helpful ,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,384,,,,023ececf-ef4d-79bf-08ee-569899b81ea8,,{Invalid Expression},,,,,,,,14302052,6RdOzfRsRSoUn3QNHoCY1V,,,1,,,{Invalid Expression},497
3/6/2023 11:40,3/6/2023 11:51,IP Address,100,608,TRUE,3/6/2023 11:51,R_3sofuwC3mype0KT,anonymous,PL,I consent,Male,Yes,Secondary Education,25 to 34 years,?ódzkie,Skierniewice,0 – 43 339,Pension or retirement,Catholicism,,7,,,Strongly support,Strongly support,,,,,Very important,Very important,Somewhat important,Somewhat agree,Strongly Agree,Neutral,Very peaceful,Very favorable,Very favorable,A lot,Very positive,Somewhat favorable,Somewhat favorable,A little,Very positive,Very favorable,Somewhat unfavorable,Some,Positive,Very favorable,Very positive,Somewhat positive,Very positive,Very helpful,Very helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,Yes,Been close friends with a U.S. service member,,Yes,Been close friends with a U.S. service member,,Yes,Somewhat reliant,Yes,Very reliant,Yes,Greater security from foreign threats,,Decreased security from foreign threats,,As long as needed ,Somewhat positive,Don’t know/Decline to answer,Yes,Qual4159-0110-PolandStudy,PL,608,,,,5641b590-cf4b-2e79-9719-b5e8cad8fdb2,,{Invalid Expression},,,,,,,,14302052,3GdP0SHHu9pbJTDZCE2dz3,,,1,,,{Invalid Expression},497
3/6/2023 11:39,3/6/2023 11:51,IP Address,100,754,TRUE,3/6/2023 11:51,R_246zPZsFBXnQmB3,anonymous,PL,I consent,Male,No,Primary Education,35 to 44 years,Dolno?l?skie,Wroc?aw (City),0 – 43 339,Full-time or contract work in the private sector,Catholicism,,5,,,,,,,Don’t know/decline to answer,Don’t know/decline to answer,Don’t know/decline to answer,Don’t know/decline to answer,Don’t know/decline to answer,Don't know/decline to answer,Don't know/decline to answer,Don't know/decline to answer,Don't know/decline to answer,Don’t know/decline to answer,Don’t know/decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral / No change,No,,,No,,,No,,No,,Don’t know/Decline to answer,Don’t know / Decline to answer,,Don’t know / Decline to answer,,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,754,,,,ccaeef56-4133-df4f-c638-bb09cc0d276f,,{Invalid Expression},,,,,,,,14302052,361eTOLWmgjxZZWIuQw0ut,,,1,,,{Invalid Expression},497
3/6/2023 11:46,3/6/2023 11:52,IP Address,100,354,TRUE,3/6/2023 11:52,R_3fIs3bmwrxoGm8I,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),35 to 44 years,Lubelskie,Bia?a Podlaska,43 340 – 57 187,Full-time or contract work in the private sector,Catholicism,,1,,,,,,,Strongly support,Strongly support,Very important,Very important,Very important,Strongly disagree,Somewhat disagree,Very hostile,Somewhat peaceful,Very favorable,Very favorable,A lot,Very positive,Very favorable,Very favorable,A little,Neither Positive nor Negative,Very favorable,Somewhat favorable,Some,Positive,Very favorable,Very positive,Very positive,Very positive,Very helpful,Very helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,354,,,,7cd155c9-66d7-112e-1763-ff9c0aa2587b,,{Invalid Expression},,,,,,,,14302052,3WEOvF4T6PvF2cxlXJBZOY,,,1,,,{Invalid Expression},497
3/6/2023 11:43,3/6/2023 11:52,IP Address,100,576,TRUE,3/6/2023 11:52,R_3Rlu6WL8EPk2ici,anonymous,EN,I consent,Male,No,Secondary Education,35 to 44 years,Warmi?sko-Mazurskie,Elbl?g,43 340 – 57 187,Other sources,Agnostic/Atheist,,5,,,,,,,Strongly support,Strongly support,Very important,Very important,Very important,Neither agree nor disagree,Somewhat disagree,Very peaceful,Very peaceful,Very favorable,Neutral,Some,Very positive,Somewhat favorable,Neutral,Some,Positive,Neutral,Neutral,A lot,Positive,Very favorable,Very positive,Very positive,Neutral,Somewhat helpful,Neutral,The presence of American military forces has greatly improved the government’s respect for human rights,No,,,Don’t know/Decline to answer,,,No,,Yes,Somewhat reliant,Yes,Other,"I hope we become more open cuntries to cooperate on basis lvl as demographical, military, economics, techonlogy, space and cosmos exploration grown. ",No drawback,,As long as needed ,Very positive,Never,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,EN,576,,,,2fee62f1-ca41-cd1f-92de-75c8107d1e04,,{Invalid Expression},,,,,,,,14302052,15WG4C8oEMrzNpdsfHQ9s0,,,1,,,{Invalid Expression},497
3/6/2023 11:38,3/6/2023 11:53,IP Address,100,875,TRUE,3/6/2023 11:53,R_1DpOwVDkGPoZV8H,anonymous,PL,I consent,Male,No,Primary Education,25 to 34 years,Podlaskie,Zambrów,0 – 43 339,Full-time or contract work in the private sector,Catholicism,,5,Somewhat support,Somewhat support,,,,,,,Neutral,Very important,Very important,Strongly Agree,Strongly disagree,Neutral,Very peaceful,Very favorable,Very favorable,A lot,Very positive,Neutral,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat positive,Somewhat helpful,Somewhat helpful ,Neutral / No change,No,,,No,,,No,,No,,Don’t know/Decline to answer,Greater security from foreign threats,,Increased crime,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,875,,,,1ad7f9ae-78db-e96d-7d25-c5aeb02d389d,,{Invalid Expression},,,,,,,,14302052,2Q9I57XytJUqkbMEjgwUSq,,,1,,,{Invalid Expression},497
3/6/2023 11:39,3/6/2023 11:54,IP Address,100,872,TRUE,3/6/2023 11:54,R_3hlT8kE6U804cgq,anonymous,PL,I consent,Male,No,Primary Education,25 to 34 years,?wi?tokrzyskie,Ostrowiec,43 340 – 57 187,Other sources,Catholicism,,4,,,,,Neither support nor oppose,Somewhat oppose,,,Very important,Very important,Somewhat important,Somewhat disagree,Somewhat agree,Somewhat hostile,Somewhat peaceful,Neutral,Somewhat favorable,A lot,Neither Positive nor Negative,Neutral,Somewhat unfavorable,Some,Negative,Neutral,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Neutral,Neutral,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,,,Don’t know/Decline to answer,,,No,,Don’t know/Decline to answer,,No,Greater security from foreign threats,,Don’t know / Decline to answer,,As long as needed ,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,872,,,,167605f3-8882-151d-166c-f815a8c39566,,{Invalid Expression},,,,,,,,14302052,6pkJ4K8PsXq9zu75Agpxcj,,,1,,,{Invalid Expression},497
3/6/2023 11:49,3/6/2023 11:55,IP Address,100,332,TRUE,3/6/2023 11:55,R_2COmY6AV3K8Fd1h,anonymous,PL,I consent,Male,Yes,Secondary Education,25 to 34 years,Podlaskie,?om?a,0 – 43 339,Full-time or contract work in the private sector,Catholicism,,5,,,,,,,Somewhat support,Neither support nor oppose,Somewhat important,Very important,Very important,Neither agree nor disagree,Strongly Agree,Somewhat hostile,Very peaceful,Somewhat favorable,Very favorable,A lot,Very positive,Somewhat favorable,Neutral,A lot,Positive,Somewhat favorable,Somewhat favorable,Some,Positive,Very favorable,Neutral,Somewhat positive,Very positive,Very helpful,Somewhat unhelpful ,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,Changing the behavior and/or policies of the government of Poland,,As long as needed ,Neutral,Never,Maybe,Qual4159-0110-PolandStudy,PL,332,,,,2b816c0e-f860-2766-6f0f-3ab781be66f3,,{Invalid Expression},,,,,,,,14302052,1SZMb1EbAT2fA1dH528RGc,,,1,,,{Invalid Expression},497
3/6/2023 11:52,3/6/2023 11:56,IP Address,100,198,TRUE,3/6/2023 11:56,R_1jD7dBVIy9yQAJD,anonymous,PL,I consent,Male,Yes,Secondary Education,25 to 34 years,Kujawsko-Pomorskie,W?oc?awek,43 340 – 57 187,Full-time or contract work in the government or public sector,Catholicism,,8,,,,,Somewhat support,Strongly support,,,Very important,Somewhat important,Somewhat important,Somewhat disagree,Somewhat agree,Neutral,Somewhat peaceful,Somewhat favorable,Somewhat unfavorable,Some,Positive,Neutral,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat favorable,Some,Very positive,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat positive,Somewhat helpful,Somewhat helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.",,Yes,"Interacted with a U.S. service member in an individual social setting, such as a party, bar, festival, etc.",,Yes,Somewhat reliant,Yes,Somewhat reliant,Yes,Reduced crime,,Negative effect on economic activity,,6-12 months,Very positive,Two times,Yes,Qual4159-0110-PolandStudy,PL,198,,,,33aa65cf-7799-16bb-7939-af84e6889ebd,,{Invalid Expression},,,,,,,,14302052,5g2iIT7RpJXeBSEp15lBdT,,,1,,,{Invalid Expression},497
3/6/2023 11:53,3/6/2023 11:57,IP Address,100,245,TRUE,3/6/2023 11:57,R_0CesunitVzCRzod,anonymous,PL,I consent,Male,No,Vocational School,25 to 34 years,Dolno?l?skie,Boles?awiec,74 063 – 93 937,Full-time or contract work in the private sector,Catholicism,,9,,,Somewhat support,Somewhat support,,,,,Somewhat important,Neutral,Neutral,Somewhat agree,Somewhat agree,Somewhat peaceful,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Neutral,Neutral,A lot,Positive,Somewhat favorable,Neutral,A little,Positive,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat positive,Neutral,Neutral,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,No,,,No,,No,,Yes,Improved government respect for human rights,,Increased crime,,As long as needed ,Somewhat positive,One time,Maybe,Qual4159-0110-PolandStudy,PL,245,,,,8238fcef-6e36-3297-3e3b-0140dd35295e,,{Invalid Expression},,,,,,,,14302052,69xiDlP36cOoKyvAaNAWM5,,,1,,,{Invalid Expression},497
3/6/2023 11:56,3/6/2023 12:00,IP Address,100,221,TRUE,3/6/2023 12:00,R_3hbzX1vThB7UlHW,anonymous,PL,I consent,Male,No,Higher Education (Bachelor/Engineer),35 to 44 years,Kujawsko-Pomorskie,Inowroc?aw,Decline to answer,Full-time or contract work in the private sector,Catholicism,,6,Somewhat support,Somewhat support,,,,,,,Very important,Very important,Very important,Strongly disagree,Somewhat disagree,Somewhat hostile,Neutral,Somewhat favorable,Neutral,Some,Positive,Somewhat favorable,Neutral,Some,Positive,Neutral,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Neutral,Somewhat positive,Somewhat positive,Neutral,Somewhat helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,No,,,No,,,No,,No,,Yes,Support for Polish democracy,,Changing the behavior and/or policies of the government of Poland,,Longer than 3 years,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,221,,,,4d259e37-164c-87c4-d7a0-47f206aec171,,{Invalid Expression},,,,,,,,14302052,0ezDe8jYcLUfSn3vWeJh55,,,1,,,{Invalid Expression},497
3/6/2023 11:54,3/6/2023 12:03,IP Address,100,504,TRUE,3/6/2023 12:03,R_1IgJzEL1xRiltLj,anonymous,PL,I consent,Male,No,Secondary Education,35 to 44 years,Mazowieckie,Warszawa,0 – 43 339,Other sources,Decline to answer,,5,,,Strongly oppose,Strongly oppose,,,,,Neutral,Not important,Somewhat important,Strongly disagree,Strongly Agree,Neutral,Don't know/decline to answer,Neutral,Very favorable,A lot,Neither Positive nor Negative,Neutral,Very favorable,A little,Neither Positive nor Negative,Neutral,Somewhat favorable,A lot,Don’t know/Decline to answer,Neutral,Somewhat negative,Don’t know/Decline to answer,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,,,Don’t know/Decline to answer,,,No,,No,,No,Greater security from foreign threats,,No drawback,,As long as needed ,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,504,,,,d0c21963-70f6-5499-6923-82261b760706,,{Invalid Expression},,,,,,,,14302052,76R4sPK0Z8ELjwAAz3DfBs,,,1,,,{Invalid Expression},497
3/6/2023 11:55,3/6/2023 12:06,IP Address,100,648,TRUE,3/6/2023 12:06,R_1PZUyMRZX6QFU5F,anonymous,PL,I consent,Male,No,Secondary Education,35 to 44 years,Mazowieckie,Garwolin,74 063 – 93 937,Full-time or contract work in the private sector,Catholicism,,4,Somewhat support,Somewhat oppose,,,,,,,Very important,Very important,Somewhat important,Somewhat disagree,Somewhat agree,Somewhat hostile,Somewhat hostile,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat unfavorable,Some,Neither Positive nor Negative,Somewhat favorable,Neutral,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat positive,Somewhat positive,Neutral,Somewhat helpful,Neutral,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,No,,,No,,No,,No,Improved government respect for human rights,,Changing the behavior and/or policies of the government of Poland,,Longer than 3 years,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,648,,,,7d4fb156-2668-0c13-2a4c-89df5b3574e8,,{Invalid Expression},,,,,,,,14302052,2yrARKiLIudcouv3qD5jBU,,,1,,,{Invalid Expression},497
3/6/2023 11:59,3/6/2023 12:06,IP Address,100,423,TRUE,3/6/2023 12:06,R_3qr4jIdpOjOcxKP,anonymous,PL,I consent,Male,No,Primary Education,35 to 44 years,Lubelskie,Kra?nik,Decline to answer,Full-time or contract work in the private sector,Catholicism,,5,Strongly support,Neither support nor oppose,,,,,,,Don’t know/decline to answer,Very important,Very important,Neither agree nor disagree,Somewhat disagree,Very hostile,Somewhat peaceful,Very favorable,Very favorable,A lot,Very positive,Don’t know/Decline to answer,Very unfavorable,A little,Negative,Don’t know/Decline to answer,Neutral,Some,Neither Positive nor Negative,Very favorable,Very positive,Very positive,Don’t know/Decline to answer,Very helpful,Neutral,Neutral / No change,No,,,No,,,Don’t know/Decline to answer,,Don’t know/Decline to answer,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Somewhat positive,Never,Maybe,Qual4159-0110-PolandStudy,PL,423,,,,c4b897bf-2f6a-d834-61bf-46cff334c985,,{Invalid Expression},,,,,,,,14302052,1Z8NEjn0SpDW4byF9VWnjz,,,1,,,{Invalid Expression},497
3/6/2023 12:03,3/6/2023 12:07,IP Address,100,260,TRUE,3/6/2023 12:07,R_10VHX6X57feIIzW,anonymous,PL,I consent,Male,Yes,Primary Education,35 to 44 years,Dolno?l?skie,Ole?nica,0 – 43 339,Other sources,Catholicism,,7,,,,,,,Strongly support,Strongly support,Very important,Very important,Very important,Strongly Agree,Strongly Agree,Very hostile,Very peaceful,Very favorable,Very favorable,A lot,Very positive,Very favorable,Neutral,None,Neither Positive nor Negative,Very favorable,Somewhat favorable,A lot,Very positive,Very favorable,Very positive,Very positive,Very positive,Very helpful,Very helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,No,,,No,,,Don’t know/Decline to answer,,Don’t know/Decline to answer,,Yes,Greater security from foreign threats,,Changing the behavior and/or policies of the government of Poland,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,260,,,,5f23449c-5ed5-57e5-8326-71f7897dfa1f,,{Invalid Expression},,,,,,,,14302052,1vgSZFadL3RSpWfvsDUqpZ,,,1,,,{Invalid Expression},497
3/6/2023 11:58,3/6/2023 12:11,IP Address,100,803,TRUE,3/6/2023 12:11,R_Z4fSZp3NrZ1xS8h,anonymous,PL,I consent,Male,No,Higher Education (Bachelor/Engineer),35 to 44 years,Ma?opolskie,O?wi?cim,0 – 43 339,Full-time or contract work in the private sector,Catholicism,,5,,,,,,,Neither support nor oppose,Strongly oppose,Neutral,Neutral,Somewhat important,Strongly disagree,Somewhat disagree,Somewhat peaceful,Somewhat hostile,Very unfavorable,Somewhat unfavorable,A lot,Negative,Somewhat unfavorable,Somewhat favorable,A little,Neither Positive nor Negative,Somewhat unfavorable,Somewhat unfavorable,Some,Neither Positive nor Negative,Somewhat unfavorable,Somewhat negative,Somewhat negative,Neutral,Somewhat unhelpful,Somewhat unhelpful ,Neutral / No change,No,,,No,,,No,,No,,No,No benefits,,No support for Polish democracy,,0-6 months,Neutral,Never,Maybe,Qual4159-0110-PolandStudy,PL,803,,,,136d53fe-0da9-c95e-6455-735368f333e0,,{Invalid Expression},,,,,,,,14302052,0CJskEgiM8tOV1XVA8bkcI,,,1,,,{Invalid Expression},497
3/6/2023 12:08,3/6/2023 12:13,IP Address,100,294,TRUE,3/6/2023 12:13,R_Y3r5lO3P4SSzelH,anonymous,PL,I consent,Male,No,Higher Education (Bachelor/Engineer),25 to 34 years,Lubelskie,Zamo?? (City),0 – 43 339,Full-time or contract work in the government or public sector,Catholicism,,6,,,,,Strongly support,Strongly support,,,Very important,Very important,Very important,Strongly Agree,Somewhat agree,Very peaceful,Very peaceful,Very favorable,Very favorable,A lot,Very positive,Very favorable,Somewhat favorable,A lot,Positive,Very favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Very positive,Very positive,Neutral,Neutral,Somewhat helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.",,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.",,Yes,Very reliant,Yes,Very reliant,Yes,Improved government respect for human rights,,Increased crime,,6-12 months,Neutral,One time,Maybe,Qual4159-0110-PolandStudy,PL,294,,,,3b3da7bd-e90e-af0b-19ba-1c29157944a3,,{Invalid Expression},,,,,,,,14302052,1jWI5KLkzU5BMJNuavzAnh,,,1,,,{Invalid Expression},497
3/6/2023 11:57,3/6/2023 12:14,IP Address,100,1034,TRUE,3/6/2023 12:14,R_x4QZYzQXHQIBiIV,anonymous,PL,I consent,Male,No,Secondary Education,35 to 44 years,Podlaskie,Bia?ystok,43 340 – 57 187,Full-time or contract work in the private sector,Decline to answer,,10,,,Somewhat support,Somewhat support,,,,,Very important,Very important,Very important,Somewhat agree,Somewhat agree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,A lot,Positive,Neutral,Neutral,A little,Neither Positive nor Negative,Neutral,Somewhat favorable,A lot,Negative,Somewhat favorable,Very positive,Very positive,Neutral,Very helpful,Neutral,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,1-3 years,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,1034,,,,da158822-5e41-67aa-af29-f1f56c6e66ec,,{Invalid Expression},,,,,,,,14302052,2Bin8e5iPWmPgm4ZxJE9NU,,,1,,,{Invalid Expression},497
3/6/2023 12:11,3/6/2023 12:15,IP Address,100,237,TRUE,3/6/2023 12:15,R_1oojZfi4DF9IBiF,anonymous,PL,I consent,Male,No,Secondary Education,25 to 34 years,Podkarpackie,Jaros?aw,74 063 – 93 937,Full-time or contract work in the private sector,Catholicism,,10,Somewhat support,Somewhat support,,,,,,,Somewhat important,Very important,Somewhat important,Neither agree nor disagree,Somewhat agree,Very peaceful,Somewhat peaceful,Very favorable,Neutral,A lot,Very positive,Neutral,Neutral,Some,Negative,Somewhat favorable,Somewhat favorable,A lot,Positive,Somewhat favorable,Somewhat positive,Somewhat positive,Neutral,Somewhat helpful,Neutral,The presence of American military forces has greatly improved the government’s respect for human rights,No,,,No,,,No,,No,,No,Greater security from foreign threats,,Increased crime,,1-3 years,Somewhat positive,One time,Maybe,Qual4159-0110-PolandStudy,PL,237,,,,6221e76f-2653-c305-3c7a-3bb06ca7a839,,{Invalid Expression},,,,,,,,14302052,2WW3YF5z6e7StGPIudbrk8,,,1,,,{Invalid Expression},497
3/6/2023 12:11,3/6/2023 12:16,IP Address,100,316,TRUE,3/6/2023 12:16,R_3qKh1q1Nyc3OeWp,anonymous,PL,I consent,Male,No,Secondary Education,35 to 44 years,Kujawsko-Pomorskie,Bydgoszcz (City),0 – 43 339,Full-time or contract work in the private sector,Catholicism,,9,,,Strongly support,Strongly support,,,,,Very important,Very important,Somewhat important,Strongly Agree,Neither agree nor disagree,Very hostile,Somewhat peaceful,Very favorable,Very favorable,A lot,Very positive,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Very favorable,Neutral,Some,Neither Positive nor Negative,Very favorable,Very positive,Somewhat positive,Neutral,Very helpful,Very helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,No,,,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.",,Yes,Somewhat reliant,Yes,Somewhat reliant,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,316,,,,e0bb0684-f754-c140-1a21-75191ccf1718,,{Invalid Expression},,,,,,,,14302052,5rHH94UDrZRlgG2LbDMouu,,,1,,,{Invalid Expression},497
3/6/2023 12:06,3/6/2023 12:17,IP Address,100,631,TRUE,3/6/2023 12:17,R_21pSDRmwVnhwdyh,anonymous,PL,I consent,Male,No,Vocational School,25 to 34 years,Zachodniopomorskie,My?libórz,0 – 43 339,Pension or retirement,Other,Jehowy ,8,Strongly support,Strongly support,,,,,,,Somewhat important,Very important,Very important,Neither agree nor disagree,Strongly Agree,Neutral,Very peaceful,Very favorable,Very favorable,A lot,Very positive,Very favorable,Somewhat favorable,A lot,Very positive,Neutral,Very favorable,Some,Positive,Very favorable,Very positive,Very positive,Don’t know/Decline to answer,Very helpful,Very helpful ,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.",,Yes,Very reliant,No,,Yes,Greater security from foreign threats,,Changing the behavior and/or policies of the government of Poland,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,631,,,,239634af-9b7c-1c71-bf31-5ec383f8979e,,{Invalid Expression},,,,,,,,14302052,7CGA2GWFRyPBieMlPJRVA4,,,1,,,{Invalid Expression},497
3/6/2023 12:17,3/6/2023 12:21,IP Address,100,234,TRUE,3/6/2023 12:21,R_1mF2oF8czYsmNiK,anonymous,PL,I consent,Male,No,Secondary Education,35 to 44 years,?l?skie,Cz?stochowa,43 340 – 57 187,Full-time or contract work in the private sector,Catholicism,,8,,,,,Somewhat support,Somewhat oppose,,,Very important,Somewhat important,Somewhat important,Somewhat agree,Neither agree nor disagree,Very hostile,Neutral,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Very unfavorable,None,Negative,Somewhat favorable,Somewhat unfavorable,A little,Negative,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat positive,Somewhat helpful,Somewhat helpful ,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,Don’t know/Decline to answer,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,234,,,,d1b9f2ea-22e0-b93d-a0de-b281acc3bf38,,{Invalid Expression},,,,,,,,14302052,3yMzJDHD8jdo9R4OepSMHy,,,1,,,{Invalid Expression},497
3/6/2023 12:11,3/6/2023 12:21,IP Address,100,616,TRUE,3/6/2023 12:21,R_OvOIzyxkN4T8be1,anonymous,PL,I consent,Male,Yes,Higher Education (Master’s degree or higher),35 to 44 years,Mazowieckie,Pruszków,43 340 – 57 187,Full-time or contract work in the private sector,Catholicism,,9,,,Strongly support,Strongly support,,,,,Very important,Very important,Very important,Strongly Agree,Strongly Agree,Very peaceful,Very peaceful,Very favorable,Very favorable,A lot,Very positive,Very favorable,Very favorable,A lot,Very positive,Very favorable,Very favorable,A lot,Very positive,Very favorable,Very positive,Very positive,Somewhat positive,Very helpful,Very helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.,Been close friends with a U.S. service member;Dated/were romantically involved with a U.S. service member",,Yes,"Did business with a U.S. service member, such as selling them something or buying something from them,Had a neighbor who was a U.S. servicemember,Been close friends with a U.S. service member",,Yes,Very reliant,Yes,Very reliant,Yes,Changing the behavior and/or policies of the government of Poland,,Changing the behavior and/or policies of the government of Poland,,1-3 years,Very positive,Never,Yes,Qual4159-0110-PolandStudy,PL,616,,,,e4e4fffc-a4fa-d0a2-6861-78b88b7b778b,,{Invalid Expression},,,,,,,,14302052,5a9PrFF4r3vz5DCB89ieGr,,,1,,,{Invalid Expression},497
