StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q56,Q2,Q3,Q4,Q5,Q6_1,Q6_2,Q9,Q59,Q10,Q10_10_TEXT,Q11_1,Q61,Q63,Q64,Q65,Q68,Q69,Q66,Q67,Q12,Q15,Q16,Q57,Q17,Q18,Q70,Q19,Q20,Q21,Q22,Q23,Q26,Q27,Q28,Q71,Q72,Q73,Q74,Q29,Q30,Q31,Q32,Q33,Q35,Q36,Q37,Q75,Q75_11_TEXT,Q38,Q76,Q76_11_TEXT,Q39,Q40,Q41,Q42,Q43,Q49,Q49_7_TEXT,Q50,Q50_6_TEXT,Q51,Q52,Q53,Q77,opp,Q_Language,Q_TotalDuration,rnid,study,PID,psid,K2,med,RISN,rid,Q_BallotBoxStuffing,Q_RelevantIDDuplicateScore,Q_RelevantIDDuplicate,Q_RecaptchaScore,Q_RelevantIDFraudScore,SVID,transaction_id,V,orderNumber,gc,term,tg,LS,PS
2/22/2023 17:22,2/22/2023 17:26,IP Address,100,266,TRUE,2/22/2023 17:26,R_1FRGFKGiTP3dyZE,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),35 to 44 years,Mazowieckie,Warszawa,37 068 – 50 203,Full-time or contract work in the private sector,Decline to answer,,1,Strongly support,Strongly support,,,,,,,Very important,Very important,Very important,Strongly disagree,Strongly disagree,Neutral,Neutral,Very favorable,Somewhat favorable,A lot,Positive,Very favorable,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Very favorable,Very positive,Very positive,Very positive,Very helpful,Neutral,Neutral / No change,No,,,Don’t know/Decline to answer,,,Yes,Not reliant at all,Don’t know/Decline to answer,,No,Greater security from foreign threats,,No drawback,,As long as needed ,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,266,,,,2006b37a-8279-31a4-f1ab-36f306c4668d,,{Invalid Expression},,,,,,,,14302052,4xu5d8phNteNCj7C3BYMEc,,,1,,,{Invalid Expression},497
2/22/2023 17:18,2/22/2023 17:26,IP Address,100,492,TRUE,2/22/2023 17:26,R_1E4XqBGrfOoekEj,anonymous,PL,I consent,Male,No,Secondary Education,18 to 24 years,Lubelskie,Lublin (City),21 236 – 29 131,Other sources,Decline to answer,,5,,,,,,,Somewhat support,Somewhat oppose,Very important,Very important,Very important,Strongly disagree,Somewhat disagree,Somewhat peaceful,Somewhat peaceful,Somewhat favorable,Somewhat favorable,A lot,Positive,Neutral,Somewhat unfavorable,Some,Negative,Neutral,Somewhat unfavorable,Some,Negative,Very favorable,Very positive,Somewhat positive,Neutral,Very helpful,Somewhat helpful ,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,Changing the behavior and/or policies of the government of Poland,,As long as needed ,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,492,,,,545398c1-3c2b-79e5-38ee-e226c5b0a15c,,{Invalid Expression},,,,,,,,14302052,3QT30j8Qxt6sMfX8l0p8Qs,,,1,,,{Invalid Expression},497
2/22/2023 17:18,2/22/2023 17:26,IP Address,100,478,TRUE,2/22/2023 17:26,R_3EVZElzVoxrX9c0,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),25 to 34 years,Małopolskie,Kraków (City),50 204 +,Full-time or contract work in the private sector,Other,Katolicyzm ,6,,,Somewhat support,Somewhat support,,,,,Very important,Very important,Very important,Somewhat agree,Somewhat disagree,Somewhat peaceful,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Neutral,Neutral,Some,Neither Positive nor Negative,Neutral,Somewhat favorable,Some,Neither Positive nor Negative,Very favorable,Somewhat positive,Somewhat positive,Somewhat positive,Very helpful,Very unhelpful ,Neutral / No change,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.",,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Somewhat positive,Never,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,478,,,,c860a1e9-20b6-09e0-26fc-b041a65a7c4d,,{Invalid Expression},,,,,,,,14302052,3lSzzPj5CO9JLYdbOycWET,,,1,,,{Invalid Expression},497
2/22/2023 17:18,2/22/2023 17:27,IP Address,100,517,TRUE,2/22/2023 17:27,R_2V8y9VOu8w0kbn5,anonymous,PL,I consent,Male,Yes,Higher Education (Bachelor/Engineer),18 to 24 years,Kujawsko-Pomorskie,Toruń,50 204 +,Full-time or contract work in the private sector,Buddhism,,7,,,,,Strongly support,Strongly support,,,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Somewhat peaceful,Somewhat peaceful,Somewhat unfavorable,Neutral,A lot,Negative,Neutral,Somewhat unfavorable,Some,Very Negative,Neutral,Somewhat unfavorable,Some,Very Negative,Neutral,Somewhat positive,Neutral,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,,,Don’t know/Decline to answer,,,No,,Don’t know/Decline to answer,,Don’t know/Decline to answer,Greater security from foreign threats,,Changing the behavior and/or policies of the government of Poland,,As long as needed ,Somewhat negative,Never,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,517,,,,ff9ba983-03a7-4eb8-ad2d-733c227ba705,,{Invalid Expression},,,,,,,,14302052,4mVyjWqNY4gHDrjUmGuTo0,,,1,,,{Invalid Expression},497
2/22/2023 17:14,2/22/2023 17:27,IP Address,100,795,TRUE,2/22/2023 17:27,R_3Gwvc1W2NcvpWsv,anonymous,EN,I consent,Female,No,Higher Education (Bachelor/Engineer),35 to 44 years,Dolnośląskie,Wrocław (City),50 204 +,Full-time or contract work in the private sector,Other,,6,,,,,Neither support nor oppose,Don’t know/decline to answer,,,Very important,Very important,Very important,Somewhat agree,Somewhat agree,Very hostile,Very peaceful,Don’t know/decline to answer,Somewhat favorable,Some,Don’t know/Decline to answer,Very unfavorable,Somewhat unfavorable,A little,Don’t know/Decline to answer,Neutral,Somewhat favorable,Don’t know/Decline to answer,Don’t know/Decline to answer,Somewhat favorable,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,Don’t know/Decline to answer,Neutral,Neutral / No change,No,,,No,,,No,,No,,No,Don’t know / Decline to answer,,Don’t know / Decline to answer,,Don’t know/Decline to answer,Neutral,Never,No,Qual4159-0110-PolandStudy,EN,795,,,,764e622c-e5ab-3da3-6945-2152b115811a,,{Invalid Expression},,,,,,,,14302052,78aKZpzeERdncBgrpe91tb,,,1,,,{Invalid Expression},497
2/22/2023 17:20,2/22/2023 17:28,IP Address,100,474,TRUE,2/22/2023 17:28,R_2E4uVRF7s0VglZd,anonymous,PL,I consent,Female,No,Vocational School,18 to 24 years,Śląskie,Gliwice,50 204 +,Full-time or contract work in the private sector,Protestantism,,5,,,Somewhat oppose,Somewhat oppose,,,,,Neutral,Very important,Very important,Strongly disagree,Somewhat disagree,Somewhat hostile,Somewhat hostile,Neutral,Somewhat favorable,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,A little,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,A little,Don’t know/Decline to answer,Neutral,Somewhat negative,Somewhat negative,Very positive,Very helpful,Neutral,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,Don’t know / Decline to answer,,1-3 years,Neutral,Never,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,474,,,,69579371-c9ac-5b38-302a-730086ba3d15,,{Invalid Expression},,,,,,,,14302052,1cryNUnsSwspPNS2ZrpEUN,,,1,,,{Invalid Expression},497
2/22/2023 17:18,2/22/2023 17:28,IP Address,100,568,TRUE,2/22/2023 17:28,R_RnvOq3McLy1mv0B,anonymous,PL,I consent,Male,No,Primary Education,45 to 54 years,Mazowieckie,Pruszków,0 – 21 235,Other sources,Catholicism,,8,Neither support nor oppose,Neither support nor oppose,,,,,,,Very important,Very important,Very important,Strongly Agree,Strongly Agree,Very peaceful,Very peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Very favorable,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Very favorable,Very positive,Very positive,Somewhat positive,Somewhat helpful,Very helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,568,,,,3fb41b42-9a97-d71c-4758-661eebf12d0e,,{Invalid Expression},,,,,,,,14302052,3PG8fOqGvcz6HxMzuSwLfG,,,1,,,{Invalid Expression},497
2/22/2023 17:21,2/22/2023 17:28,IP Address,100,418,TRUE,2/22/2023 17:28,R_dmKCeFRfkf8rhgl,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),55 to 64 years,Łódzkie,Kutno,50 204 +,Other sources,Catholicism,,6,Don't know/decline to answer,Don’t know/decline to answer,,,,,,,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Very peaceful,Very peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Neutral,Some,Neither Positive nor Negative,Somewhat favorable,Neutral,Some,Neither Positive nor Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral / No change,No,,,No,,,No,,No,,Don’t know/Decline to answer,Greater security from foreign threats,,No drawback,,Don’t know/Decline to answer,Somewhat positive,Never,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,418,,,,14723d2d-aed2-2b84-2468-3dbcd97ecd3f,,{Invalid Expression},,,,,,,,14302052,2orDiOobY9tBs0i6HB4eUh,,,1,,,{Invalid Expression},497
2/22/2023 17:22,2/22/2023 17:28,IP Address,100,359,TRUE,2/22/2023 17:28,R_ZdRZNI1sfcHQ6Wd,anonymous,PL,I consent,Male,Yes,Vocational School,25 to 34 years,Łódzkie,Skierniewice (City),29 132- 37 067,Other sources,Decline to answer,,4,,,,,,,Somewhat support,Don’t know/decline to answer,Very important,Neutral,Somewhat important,Strongly Agree,Strongly disagree,Very peaceful,Very peaceful,Very favorable,Somewhat favorable,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,Somewhat unfavorable,Some,Negative,Don’t know/Decline to answer,Neutral,A little,Positive,Somewhat favorable,Neutral,Neutral,Somewhat positive,Very helpful,Somewhat helpful ,The presence of American military forces has greatly worsened the government’s respect for human rights,Don’t know/Decline to answer,,,Don’t know/Decline to answer,,,No,,Don’t know/Decline to answer,,No,Positive effect on economic activity,,Decreased security from foreign threats,,1-3 years,Don’t know/Decline to answer,More than three times,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,359,,,,4d59a23a-0e3a-332d-001d-ee809919c6cc,,{Invalid Expression},,,,,,,,14302052,2gPOIitjda1hRzbw8kX2Bz,,,1,,,{Invalid Expression},497
2/22/2023 17:21,2/22/2023 17:28,IP Address,100,433,TRUE,2/22/2023 17:28,R_1KjvjrEBRPy1kMd,anonymous,PL,I consent,Female,No,Vocational School,35 to 44 years,Małopolskie,Chrzanów,37 068 – 50 203,Full-time or contract work in the private sector,Catholicism,,2,,,,,,,Strongly support,Somewhat support,Somewhat important,Very important,Somewhat important,Strongly disagree,Somewhat disagree,Somewhat peaceful,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Neutral,Somewhat favorable,A little,Positive,Somewhat favorable,Somewhat favorable,Some,Positive,Neutral,Somewhat positive,Somewhat positive,Somewhat positive,Somewhat helpful,Somewhat unhelpful ,Neutral / No change,No,,,No,,,No,,No,,No,Greater security from foreign threats,,Changing the behavior and/or policies of the government of Poland,,As long as needed ,Somewhat positive,Never,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,433,,,,1e7f65a6-bb75-3f94-6b06-366a2665593e,,{Invalid Expression},,,,,,,,14302052,6sStBPintSG0a2TcE15EKM,,,1,,,{Invalid Expression},497
2/22/2023 17:24,2/22/2023 17:29,IP Address,100,293,TRUE,2/22/2023 17:29,R_1IjgRISSnNt1ppE,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),25 to 34 years,Podkarpackie,Rzeszów,29 132- 37 067,Full-time or contract work in the government or public sector,Catholicism,,3,,,,,,,Strongly support,Somewhat support,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Somewhat peaceful,Somewhat peaceful,Somewhat favorable,Very favorable,A lot,Positive,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Very favorable,Somewhat positive,Very positive,Very positive,Very helpful,Somewhat helpful ,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,No,,,Yes,Somewhat reliant,No,,Yes,Greater security from foreign threats,,Changing the behavior and/or policies of the government of Poland,,As long as needed ,Very positive,Never,Yes,Qual4159-0110-PolandStudy,PL,293,,,,434b7854-4cd3-6d2f-078b-60e31b9f5b70,,{Invalid Expression},,,,,,,,14302052,18nRChp3KEpgxTveFK7v7K,,,1,,,{Invalid Expression},497
2/22/2023 17:22,2/22/2023 17:29,IP Address,100,399,TRUE,2/22/2023 17:29,R_A5qXZuLJQd79OQp,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),25 to 34 years,Lubelskie,Lublin (City),50 204 +,Full-time or contract work in the private sector,Agnostic/Atheist,,3,,,,,Somewhat support,Neither support nor oppose,,,Very important,Very important,Very important,Neither agree nor disagree,Somewhat disagree,Very peaceful,Very peaceful,Very favorable,Very favorable,A lot,Very positive,Very favorable,Neutral,A little,Neither Positive nor Negative,Very favorable,Neutral,A little,Neither Positive nor Negative,Very favorable,Very positive,Somewhat positive,Very positive,Somewhat helpful,Somewhat helpful ,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,No,,,No,,No,,Yes,Changing the behavior and/or policies of the government of Poland,,No drawback,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,399,,,,45541c92-e721-10c0-20c6-3a5db96c0d86,,{Invalid Expression},,,,,,,,14302052,5PLMGKiikaB3y6BcEZm6eK,,,1,,,{Invalid Expression},497
2/22/2023 17:15,2/22/2023 17:29,IP Address,100,817,TRUE,2/22/2023 17:29,R_DS7ex15k3DKS9u9,anonymous,PL,I consent,Male,No,Higher Education (Bachelor/Engineer),25 to 34 years,Mazowieckie,Warszawa,29 132- 37 067,Full-time or contract work in the private sector,Other,niewierzący,7,,,Somewhat support,Somewhat support,,,,,Very important,Somewhat important,Very important,Somewhat agree,Somewhat agree,Somewhat hostile,Somewhat hostile,Somewhat favorable,Somewhat favorable,A lot,Positive,Somewhat favorable,Very unfavorable,A little,Neither Positive nor Negative,Somewhat favorable,Very unfavorable,A little,Neither Positive nor Negative,Somewhat favorable,Very positive,Somewhat positive,Neutral,Very helpful,Somewhat helpful ,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,817,,,,145a8ad0-4b1f-87c7-fb09-67be37f27338,,{Invalid Expression},,,,,,,,14302052,55YgfIaFMPShxta5dclTFi,,,1,,,{Invalid Expression},497
2/22/2023 17:23,2/22/2023 17:29,IP Address,100,351,TRUE,2/22/2023 17:29,R_2Uc1Hj1sep2wB7z,anonymous,PL,I consent,Male,No,Secondary Education,25 to 34 years,Wielkopolskie,Poznań,50 204 +,Full-time or contract work in the private sector,Decline to answer,,4,,,,,Don’t know/decline to answer,Don’t know/decline to answer,,,Very important,Very important,Very important,Strongly disagree,Neither agree nor disagree,Very peaceful,Very peaceful,Somewhat favorable,Very favorable,Some,Positive,Somewhat favorable,Neutral,Don’t know/Decline to answer,Positive,Somewhat favorable,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Very favorable,Very positive,Neutral,Somewhat positive,Very helpful,Very unhelpful ,Neutral / No change,No,,,No,,,No,,No,,Yes,Changing the behavior and/or policies of the government of Poland,,No drawback,,As long as needed ,Somewhat positive,Never,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,351,,,,24efda2e-239f-1aa7-3100-be33131102b2,,{Invalid Expression},,,,,,,,14302052,5ZcCqBLElCxrUBfQoUxSr3,,,1,,,{Invalid Expression},497
2/22/2023 17:17,2/22/2023 17:29,IP Address,100,711,TRUE,2/22/2023 17:29,R_3MmL4h7zwjAEkRe,anonymous,PL,I consent,Female,No,Higher Education (Bachelor/Engineer),45 to 54 years,Pomorskie,Gdańsk,Decline to answer,Other sources,Catholicism,,5,,,,,Don’t know/decline to answer,Don’t know/decline to answer,,,Very important,Very important,Very important,Neither agree nor disagree,Somewhat agree,Very peaceful,Very peaceful,Somewhat favorable,Very favorable,A lot,Very positive,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Neutral,A little,Neither Positive nor Negative,Very favorable,Somewhat positive,Somewhat positive,Very positive,Very helpful,Somewhat helpful ,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,6-12 months,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,711,,,,1541e365-c328-141f-87c3-00063edbfcb8,,{Invalid Expression},,,,,,,,14302052,2QIrMqpWB5lBwM5lm9rD42,,,1,,,{Invalid Expression},497
2/22/2023 17:18,2/22/2023 17:29,IP Address,100,664,TRUE,2/22/2023 17:29,R_ZmoLsjdiaZ53vZD,anonymous,PL,I consent,Male,Yes,Vocational School,35 to 44 years,Pomorskie,Gdańsk,50 204 +,Pension or retirement,Catholicism,,10,,,Somewhat support,Somewhat support,,,,,Very important,Very important,Very important,Strongly Agree,Strongly Agree,Neutral,Somewhat hostile,Very favorable,Very favorable,A lot,Very positive,Very favorable,Neutral,None,Neither Positive nor Negative,Very favorable,Neutral,A little,Neither Positive nor Negative,Very favorable,Very positive,Somewhat positive,Somewhat positive,Very helpful,Very helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,Don’t know/Decline to answer,,,Don’t know/Decline to answer,,,Don’t know/Decline to answer,,Don’t know/Decline to answer,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Very positive,Never,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,664,,,,1c372695-626f-2ad4-2253-c9142bd6d6e1,,{Invalid Expression},,,,,,,,14302052,0hvGWjC84j904zPeyrmFwP,,,1,,,{Invalid Expression},497
2/22/2023 17:24,2/22/2023 17:31,IP Address,100,392,TRUE,2/22/2023 17:31,R_3GeoxgbJoQDgm6c,anonymous,PL,I consent,Non-binary,No,Vocational School,18 to 24 years,Wielkopolskie,Poznań (City),21 236 – 29 131,Pension or retirement,Agnostic/Atheist,,1,Somewhat support,Somewhat support,,,,,,,Very important,Very important,Very important,Strongly disagree,Strongly disagree,Somewhat peaceful,Somewhat peaceful,Somewhat unfavorable,Somewhat unfavorable,Some,Negative,Somewhat favorable,Somewhat favorable,A lot,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,A lot,Neither Positive nor Negative,Somewhat favorable,Very positive,Very positive,Neutral,Very helpful,Somewhat unhelpful ,The presence of American military forces has somewhat worsened the government’s respect for human rights,No,,,No,,,No,,No,,No,Greater security from foreign threats,,Changing the behavior and/or policies of the government of Poland,,Longer than 3 years,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,392,,,,3335b0cd-4398-d364-84ac-af35dba37d49,,{Invalid Expression},,,,,,,,14302052,2RkHnlUZ4E9TEI7QGmJUzA,,,1,,,{Invalid Expression},497
2/22/2023 17:24,2/22/2023 17:31,IP Address,100,461,TRUE,2/22/2023 17:31,R_1oI1MifpappqFOt,anonymous,PL,I consent,Female,No,Secondary Education,18 to 24 years,Śląskie,Wodzisław,Decline to answer,Other sources,Catholicism,,7,,,,,,,Somewhat support,Somewhat oppose,Very important,Very important,Very important,Somewhat disagree,Somewhat agree,Very peaceful,Somewhat peaceful,Neutral,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat unfavorable,Some,Neither Positive nor Negative,Neutral,Somewhat favorable,Some,Neither Positive nor Negative,Neutral,Neutral,Neutral,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,,,No,,,No,,No,,No,Greater security from foreign threats,,Don’t know / Decline to answer,,0-6 months,Somewhat positive,Never,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,461,,,,7e7950d1-9a4f-621c-c50c-059716558b3c,,{Invalid Expression},,,,,,,,14302052,6sMRTDW2NcsfrNp7Zj2A1f,,,1,,,{Invalid Expression},497
2/22/2023 17:20,2/22/2023 17:32,IP Address,100,748,TRUE,2/22/2023 17:32,R_sGzEYXkTe0OZMv7,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),18 to 24 years,Mazowieckie,Gostynin,50 204 +,Full-time or contract work in the private sector,Catholicism,,6,,,Strongly support,Strongly support,,,,,Very important,Somewhat important,Very important,Somewhat agree,Somewhat agree,Somewhat peaceful,Somewhat peaceful,Somewhat favorable,Somewhat favorable,A lot,Positive,Somewhat favorable,Somewhat unfavorable,A little,Neither Positive nor Negative,Somewhat favorable,Somewhat unfavorable,A little,Neither Positive nor Negative,Very favorable,Very positive,Very positive,Very positive,Very helpful,Somewhat helpful ,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,Longer than 3 years,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,748,,,,3d90b323-b32a-63ea-1ff3-2b52c66fb948,,{Invalid Expression},,,,,,,,14302052,2QZ2sO5c44gKzxLjmXGP0R,,,1,,,{Invalid Expression},497
2/22/2023 17:24,2/22/2023 17:33,IP Address,100,543,TRUE,2/22/2023 17:33,R_3dGGpERYMA6Izvx,anonymous,PL,I consent,Female,Decline to answer,Vocational School,55 to 64 years,Śląskie,Siemianowice Śląskie,Decline to answer,Other sources,Decline to answer,,6,,,,,,,Don’t know/decline to answer,Don’t know/decline to answer,Neutral,Somewhat important,Somewhat important,Somewhat disagree,Neither agree nor disagree,Don't know/decline to answer,Don't know/decline to answer,Don’t know/decline to answer,Don’t know/decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,Don’t know/Decline to answer,Neutral / No change,No,,,No,,,No,,Don’t know/Decline to answer,,No,Don’t know / Decline to answer,,Don’t know / Decline to answer,,Don’t know/Decline to answer,Don’t know/Decline to answer,Never,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,543,,,,f0442918-e907-3a0c-178b-62b9686dccb3,,{Invalid Expression},,,,,,,,14302052,5phJVCIAxVSyXT0efQfnHn,,,1,,,{Invalid Expression},497
2/22/2023 17:24,2/22/2023 17:33,IP Address,100,516,TRUE,2/22/2023 17:33,R_1lltRwNcazGhilh,anonymous,PL,I consent,Male,No,Higher Education (Bachelor/Engineer),18 to 24 years,Pomorskie,Gdańsk,50 204 +,Full-time or contract work in the private sector,Catholicism,,6,,,Strongly support,Strongly support,,,,,Somewhat important,Very important,Very important,Strongly disagree,Strongly Agree,Somewhat peaceful,Somewhat peaceful,Somewhat favorable,Very favorable,A lot,Negative,Somewhat favorable,Very unfavorable,Some,Very Negative,Very favorable,Very unfavorable,Some,Very Negative,Very favorable,Somewhat positive,Somewhat positive,Very positive,Very helpful,Somewhat helpful ,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,Changing the behavior and/or policies of the government of Poland,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,516,,,,fbbcb461-d70d-f736-88c9-da122f356917,,{Invalid Expression},,,,,,,,14302052,2MhNO2SkdiVk33GcZrikDk,,,1,,,{Invalid Expression},497
2/22/2023 17:20,2/22/2023 17:34,IP Address,100,856,TRUE,2/22/2023 17:34,R_27NEDtHI2VLS2yC,anonymous,PL,I consent,Female,Decline to answer,Higher Education (Master’s degree or higher),45 to 54 years,Małopolskie,Kraków,50 204 +,Full-time or contract work in the private sector,Catholicism,,6,,,,,Strongly oppose,Strongly oppose,,,Very important,Very important,Very important,Somewhat agree,Somewhat agree,Very peaceful,Very peaceful,Somewhat favorable,Somewhat favorable,A little,Positive,Somewhat favorable,Somewhat unfavorable,Some,Negative,Somewhat favorable,Somewhat unfavorable,Some,Neither Positive nor Negative,Somewhat unfavorable,Neutral,Neutral,Neutral,Somewhat unhelpful,Very unhelpful ,Neutral / No change,No,,,No,,,No,,No,,No,Changing the behavior and/or policies of the government of Poland,,Don’t know / Decline to answer,,As long as needed ,Somewhat positive,Never,Maybe,Qual4159-0110-PolandStudy,PL,856,,,,23ca2bb2-1e80-3ca9-ad5f-cdfbb72025e5,,{Invalid Expression},,,,,,,,14302052,1Ff3DFqWNgtBoUTqvheqDb,,,1,,,{Invalid Expression},497
2/22/2023 17:19,2/22/2023 17:35,IP Address,100,964,TRUE,2/22/2023 17:35,R_3F3TM53oSRmh8eo,anonymous,PL,I consent,Female,No,Vocational School,25 to 34 years,Świętokrzyskie,Skarżysko,29 132- 37 067,Full-time or contract work in the private sector,Other,Katolicyzm ,8,,,,,Neither support nor oppose,Somewhat oppose,,,Somewhat important,Somewhat important,Very important,Strongly disagree,Somewhat disagree,Somewhat peaceful,Somewhat peaceful,Very unfavorable,Neutral,Some,Negative,Somewhat unfavorable,Somewhat unfavorable,A lot,Negative,Somewhat unfavorable,Somewhat unfavorable,A lot,Negative,Neutral,Somewhat negative,Don’t know/Decline to answer,Neutral,Neutral,Neutral,Neutral / No change,No,,,No,,,No,,No,,No,Positive effect on economic activity,,Changing the behavior and/or policies of the government of Poland,,6-12 months,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,964,,,,d22d00fe-d4b6-f00a-7eaa-e455df64d2f9,,{Invalid Expression},,,,,,,,14302052,2issHtmmukXXFzXBMcInc9,,,1,,,{Invalid Expression},497
2/22/2023 17:21,2/22/2023 17:37,IP Address,100,949,TRUE,2/22/2023 17:37,R_3fT7nq2NUzNWPge,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),25 to 34 years,Lubelskie,Lublin (City),50 204 +,Full-time or contract work in the private sector,Local religion,,7,Somewhat oppose,Strongly oppose,,,,,,,Very important,Very important,Very important,Strongly disagree,Strongly Agree,Somewhat peaceful,Very peaceful,Somewhat unfavorable,Somewhat favorable,A lot,Negative,Neutral,Somewhat unfavorable,Some,Neither Positive nor Negative,Neutral,Somewhat unfavorable,Some,Neither Positive nor Negative,Somewhat unfavorable,Neutral,Neutral,Neutral,Somewhat helpful,Very unhelpful ,Neutral / No change,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.",,Don’t know/Decline to answer,,,No,,No,,Don’t know/Decline to answer,Support for Polish democracy,,Changing the behavior and/or policies of the government of Poland,,No preference,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,949,,,,157f6538-2745-e488-201f-c92ccd0ac49d,,{Invalid Expression},,,,,,,,14302052,7avoVts0uTzXoINyAg6JRX,,,1,,,{Invalid Expression},497
